2014-2018 Root Mean Square Error of the 90-day low-pass-filtered transport in the Rockall Trough. 
Data published in Houpert et al. (2020). Observed variability of the North Atlantic Current in the Rockall Trough from four years of mooring measurements. Journal of Geophysical Research: Oceans, https://doi.org/10.1029/2020JC016403
Year, Month, Day, Hour, Days since January 0 0000, RMSE Total Transport (Sv), RMSE Eastern Wedge Transport (Sv), RMSE Western Wedge Transport (Sv), RMSE Mid-Basin Transport (Sv)
2015,6,14,12,7.3613e+05,1.0846,0.58856,0.63151,0.65661
2015,6,15,0,7.3613e+05,1.0846,0.58856,0.63151,0.65661
2015,6,15,12,7.3613e+05,1.0846,0.58856,0.63151,0.65661
2015,6,16,0,7.3613e+05,1.0846,0.58856,0.63151,0.65661
2015,6,16,12,7.3613e+05,1.0846,0.58856,0.63151,0.65661
2015,6,17,0,7.3613e+05,1.0752,0.58856,0.63151,0.63668
2015,6,17,12,7.3613e+05,1.0659,0.58856,0.63151,0.61675
2015,6,18,0,7.3613e+05,1.0565,0.58856,0.63151,0.59683
2015,6,18,12,7.3613e+05,1.0472,0.58856,0.63151,0.5769
2015,6,19,0,7.3613e+05,1.0378,0.58856,0.63151,0.55698
2015,6,19,12,7.3613e+05,1.0285,0.58856,0.63151,0.53705
2015,6,20,0,7.3614e+05,1.0191,0.58856,0.63151,0.51713
2015,6,20,12,7.3614e+05,1.0098,0.58856,0.63151,0.4972
2015,6,21,0,7.3614e+05,1.0004,0.58856,0.63151,0.47728
2015,6,21,12,7.3614e+05,0.99108,0.58856,0.63151,0.45735
2015,6,22,0,7.3614e+05,0.98172,0.58856,0.63151,0.43742
2015,6,22,12,7.3614e+05,0.97237,0.58856,0.63151,0.4175
2015,6,23,0,7.3614e+05,0.96302,0.58856,0.63151,0.39757
2015,6,23,12,7.3614e+05,0.95367,0.58856,0.63151,0.37765
2015,6,24,0,7.3614e+05,0.94432,0.58856,0.63151,0.35772
2015,6,24,12,7.3614e+05,0.93497,0.58856,0.63151,0.3378
2015,6,25,0,7.3614e+05,0.92562,0.58856,0.63151,0.31787
2015,6,25,12,7.3614e+05,0.91627,0.58856,0.63151,0.29795
2015,6,26,0,7.3614e+05,0.90692,0.58856,0.63151,0.27802
2015,6,26,12,7.3614e+05,0.90691,0.58856,0.63151,0.27802
2015,6,27,0,7.3614e+05,0.90691,0.58856,0.63151,0.27802
2015,6,27,12,7.3614e+05,0.90691,0.58856,0.63151,0.27802
2015,6,28,0,7.3614e+05,0.90691,0.58856,0.63151,0.27802
2015,6,28,12,7.3614e+05,0.90691,0.58856,0.63151,0.27802
2015,6,29,0,7.3614e+05,0.90691,0.58856,0.63151,0.27802
2015,6,29,12,7.3614e+05,0.90691,0.58856,0.63151,0.27802
2015,6,30,0,7.3614e+05,0.90691,0.58856,0.63151,0.27802
2015,6,30,12,7.3615e+05,0.90691,0.58856,0.63151,0.27802
2015,7,1,0,7.3615e+05,0.90691,0.58856,0.63151,0.27802
2015,7,1,12,7.3615e+05,0.90691,0.58856,0.63151,0.27802
2015,7,2,0,7.3615e+05,0.90692,0.58856,0.63151,0.27802
2015,7,2,12,7.3615e+05,0.90692,0.58856,0.63151,0.27802
2015,7,3,0,7.3615e+05,0.90692,0.58856,0.63151,0.27802
2015,7,3,12,7.3615e+05,0.90691,0.58856,0.63151,0.27802
2015,7,4,0,7.3615e+05,0.90691,0.58856,0.63151,0.27802
2015,7,4,12,7.3615e+05,0.90691,0.58856,0.63151,0.27802
2015,7,5,0,7.3615e+05,0.90691,0.58856,0.63151,0.27802
2015,7,5,12,7.3615e+05,0.90691,0.58856,0.63151,0.27802
2015,7,6,0,7.3615e+05,0.90691,0.58856,0.63151,0.27802
2015,7,6,12,7.3615e+05,0.90691,0.58856,0.63151,0.27802
2015,7,7,0,7.3615e+05,0.90691,0.58856,0.63151,0.27802
2015,7,7,12,7.3615e+05,0.90692,0.58856,0.63151,0.27802
2015,7,8,0,7.3615e+05,0.90692,0.58856,0.63151,0.27802
2015,7,8,12,7.3615e+05,0.90692,0.58856,0.63151,0.27802
2015,7,9,0,7.3615e+05,0.90691,0.58856,0.63151,0.27802
2015,7,9,12,7.3615e+05,0.90691,0.58856,0.63151,0.27802
2015,7,10,0,7.3616e+05,0.90691,0.58856,0.63151,0.27802
2015,7,10,12,7.3616e+05,0.90691,0.58856,0.63151,0.27802
2015,7,11,0,7.3616e+05,0.90691,0.58856,0.63151,0.27802
2015,7,11,12,7.3616e+05,0.90692,0.58856,0.63151,0.27802
2015,7,12,0,7.3616e+05,0.90692,0.58856,0.63151,0.27802
2015,7,12,12,7.3616e+05,0.90691,0.58856,0.63151,0.27802
2015,7,13,0,7.3616e+05,0.90692,0.58856,0.63151,0.27802
2015,7,13,12,7.3616e+05,0.90692,0.58856,0.63151,0.27802
2015,7,14,0,7.3616e+05,0.90692,0.58856,0.63151,0.27802
2015,7,14,12,7.3616e+05,0.90692,0.58856,0.63151,0.27802
2015,7,15,0,7.3616e+05,0.90691,0.58856,0.63151,0.27802
2015,7,15,12,7.3616e+05,0.90691,0.58856,0.63151,0.27802
2015,7,16,0,7.3616e+05,0.90691,0.58856,0.63151,0.27802
2015,7,16,12,7.3616e+05,0.90691,0.58856,0.63151,0.27802
2015,7,17,0,7.3616e+05,0.90692,0.58856,0.63151,0.27802
2015,7,17,12,7.3616e+05,0.90691,0.58856,0.63151,0.27802
2015,7,18,0,7.3616e+05,0.90691,0.58856,0.63151,0.27802
2015,7,18,12,7.3616e+05,0.90691,0.58856,0.63151,0.27802
2015,7,19,0,7.3616e+05,0.90691,0.58856,0.63151,0.27802
2015,7,19,12,7.3616e+05,0.90691,0.58856,0.63151,0.27802
2015,7,20,0,7.3616e+05,0.90692,0.58856,0.63151,0.27802
2015,7,20,12,7.3617e+05,0.90692,0.58856,0.63151,0.27802
2015,7,21,0,7.3617e+05,0.90692,0.58856,0.63151,0.27802
2015,7,21,12,7.3617e+05,0.90692,0.58856,0.63151,0.27802
2015,7,22,0,7.3617e+05,0.90692,0.58856,0.63151,0.27802
2015,7,22,12,7.3617e+05,0.90692,0.58856,0.63151,0.27802
2015,7,23,0,7.3617e+05,0.90692,0.58856,0.63151,0.27802
2015,7,23,12,7.3617e+05,0.90692,0.58856,0.63151,0.27803
2015,7,24,0,7.3617e+05,0.90692,0.58856,0.63151,0.27803
2015,7,24,12,7.3617e+05,0.90692,0.58856,0.63151,0.27803
2015,7,25,0,7.3617e+05,0.90692,0.58856,0.63151,0.27803
2015,7,25,12,7.3617e+05,0.90692,0.58856,0.63151,0.27804
2015,7,26,0,7.3617e+05,0.90692,0.58856,0.63151,0.27804
2015,7,26,12,7.3617e+05,0.90692,0.58856,0.63151,0.27804
2015,7,27,0,7.3617e+05,0.90692,0.58856,0.63151,0.27803
2015,7,27,12,7.3617e+05,0.90692,0.58856,0.63151,0.27804
2015,7,28,0,7.3617e+05,0.90692,0.58856,0.63151,0.27804
2015,7,28,12,7.3617e+05,0.90692,0.58856,0.63151,0.27805
2015,7,29,0,7.3617e+05,0.90693,0.58856,0.63151,0.27806
2015,7,29,12,7.3617e+05,0.90693,0.58856,0.63151,0.27807
2015,7,30,0,7.3618e+05,0.90693,0.58856,0.63151,0.27808
2015,7,30,12,7.3618e+05,0.90693,0.58856,0.63151,0.27808
2015,7,31,0,7.3618e+05,0.90694,0.58856,0.63151,0.27809
2015,7,31,12,7.3618e+05,0.90694,0.58856,0.63151,0.2781
2015,8,1,0,7.3618e+05,0.90694,0.58856,0.63151,0.2781
2015,8,1,12,7.3618e+05,0.90694,0.58856,0.63151,0.27811
2015,8,2,0,7.3618e+05,0.90695,0.58856,0.63151,0.27812
2015,8,2,12,7.3618e+05,0.90695,0.58856,0.63151,0.27813
2015,8,3,0,7.3618e+05,0.90695,0.58856,0.63151,0.27813
2015,8,3,12,7.3618e+05,0.90695,0.58856,0.63151,0.27814
2015,8,4,0,7.3618e+05,0.90696,0.58856,0.63151,0.27816
2015,8,4,12,7.3618e+05,0.90696,0.58856,0.63151,0.27817
2015,8,5,0,7.3618e+05,0.90696,0.58856,0.63151,0.27817
2015,8,5,12,7.3618e+05,0.90696,0.58856,0.63151,0.27818
2015,8,6,0,7.3618e+05,0.90696,0.58856,0.63151,0.27817
2015,8,6,12,7.3618e+05,0.90696,0.58856,0.63151,0.27818
2015,8,7,0,7.3618e+05,0.90696,0.58856,0.63151,0.27816
2015,8,7,12,7.3618e+05,0.90695,0.58856,0.63151,0.27812
2015,8,8,0,7.3618e+05,0.90694,0.58856,0.63151,0.27811
2015,8,8,12,7.3618e+05,0.90694,0.58856,0.63151,0.27811
2015,8,9,0,7.3618e+05,0.90696,0.58856,0.63151,0.27815
2015,8,9,12,7.3619e+05,0.90696,0.58856,0.63151,0.27817
2015,8,10,0,7.3619e+05,0.90695,0.58856,0.63151,0.27815
2015,8,10,12,7.3619e+05,0.90695,0.58856,0.63151,0.27813
2015,8,11,0,7.3619e+05,0.90695,0.58856,0.63151,0.27815
2015,8,11,12,7.3619e+05,0.90697,0.58856,0.63151,0.27818
2015,8,12,0,7.3619e+05,0.90697,0.58856,0.63151,0.27819
2015,8,12,12,7.3619e+05,0.90696,0.58856,0.63151,0.27817
2015,8,13,0,7.3619e+05,0.90696,0.58856,0.63151,0.27816
2015,8,13,12,7.3619e+05,0.90697,0.58856,0.63151,0.27819
2015,8,14,0,7.3619e+05,0.90698,0.58856,0.63151,0.27823
2015,8,14,12,7.3619e+05,0.90701,0.58856,0.63151,0.27831
2015,8,15,0,7.3619e+05,0.907,0.58856,0.63151,0.27831
2015,8,15,12,7.3619e+05,0.907,0.58856,0.63151,0.2783
2015,8,16,0,7.3619e+05,0.907,0.58856,0.63151,0.27829
2015,8,16,12,7.3619e+05,0.907,0.58856,0.63151,0.27828
2015,8,17,0,7.3619e+05,0.90699,0.58856,0.63151,0.27827
2015,8,17,12,7.3619e+05,0.90699,0.58856,0.63151,0.27828
2015,8,18,0,7.3619e+05,0.907,0.58856,0.63151,0.27831
2015,8,18,12,7.3619e+05,0.907,0.58856,0.63151,0.27831
2015,8,19,0,7.362e+05,0.90699,0.58856,0.63151,0.27827
2015,8,19,12,7.362e+05,0.90698,0.58856,0.63151,0.27823
2015,8,20,0,7.362e+05,0.90698,0.58856,0.63151,0.27824
2015,8,20,12,7.362e+05,0.90699,0.58856,0.63151,0.27827
2015,8,21,0,7.362e+05,0.90699,0.58856,0.63151,0.27826
2015,8,21,12,7.362e+05,0.90698,0.58856,0.63151,0.27823
2015,8,22,0,7.362e+05,0.90696,0.58856,0.63151,0.27817
2015,8,22,12,7.362e+05,0.90696,0.58856,0.63151,0.27816
2015,8,23,0,7.362e+05,0.90697,0.58856,0.63151,0.27819
2015,8,23,12,7.362e+05,0.90697,0.58856,0.63151,0.2782
2015,8,24,0,7.362e+05,0.90697,0.58856,0.63151,0.27818
2015,8,24,12,7.362e+05,0.90696,0.58856,0.63151,0.27818
2015,8,25,0,7.362e+05,0.90696,0.58856,0.63151,0.27815
2015,8,25,12,7.362e+05,0.90695,0.58856,0.63151,0.27814
2015,8,26,0,7.362e+05,0.90695,0.58856,0.63151,0.27815
2015,8,26,12,7.362e+05,0.90695,0.58856,0.63151,0.27814
2015,8,27,0,7.362e+05,0.90695,0.58856,0.63151,0.27813
2015,8,27,12,7.362e+05,0.90695,0.58856,0.63151,0.27813
2015,8,28,0,7.362e+05,0.90695,0.58856,0.63151,0.27812
2015,8,28,12,7.362e+05,0.90695,0.58856,0.63151,0.27812
2015,8,29,0,7.3620e+05,0.90695,0.58856,0.63151,0.27812
2015,8,29,12,7.3621e+05,0.90695,0.58856,0.63151,0.27812
2015,8,30,0,7.3621e+05,0.90694,0.58856,0.63151,0.27811
2015,8,30,12,7.3621e+05,0.90694,0.58856,0.63151,0.27809
2015,8,31,0,7.3621e+05,0.90694,0.58856,0.63151,0.27809
2015,8,31,12,7.3621e+05,0.90694,0.58856,0.63151,0.27809
2015,9,1,0,7.3621e+05,0.90694,0.58856,0.63151,0.27809
2015,9,1,12,7.3621e+05,0.90694,0.58856,0.63151,0.27809
2015,9,2,0,7.3621e+05,0.90693,0.58856,0.63151,0.27808
2015,9,2,12,7.3621e+05,0.90693,0.58856,0.63151,0.27808
2015,9,3,0,7.3621e+05,0.90694,0.58856,0.63151,0.27809
2015,9,3,12,7.3621e+05,0.90694,0.58856,0.63151,0.27811
2015,9,4,0,7.3621e+05,0.90695,0.58856,0.63151,0.27812
2015,9,4,12,7.3621e+05,0.90695,0.58856,0.63151,0.27812
2015,9,5,0,7.3621e+05,0.90695,0.58856,0.63151,0.27812
2015,9,5,12,7.3621e+05,0.90695,0.58856,0.63151,0.27814
2015,9,6,0,7.3621e+05,0.90695,0.58856,0.63151,0.27814
2015,9,6,12,7.3621e+05,0.90694,0.58856,0.63151,0.2781
2015,9,7,0,7.3621e+05,0.90694,0.58856,0.63151,0.27811
2015,9,7,12,7.3621e+05,0.90698,0.58856,0.63151,0.27822
2015,9,8,0,7.3622e+05,0.90702,0.58856,0.63151,0.27836
2015,9,8,12,7.3622e+05,0.90703,0.58856,0.63151,0.2784
2015,9,9,0,7.3622e+05,0.90703,0.58856,0.63151,0.27839
2015,9,9,12,7.3622e+05,0.90705,0.58856,0.63151,0.27846
2015,9,10,0,7.3622e+05,0.90711,0.58856,0.63151,0.27864
2015,9,10,12,7.3622e+05,0.90716,0.58856,0.63151,0.27883
2015,9,11,0,7.3622e+05,0.90723,0.58856,0.63151,0.27905
2015,9,11,12,7.3622e+05,0.90728,0.58856,0.63151,0.27919
2015,9,12,0,7.3622e+05,0.90731,0.58856,0.63151,0.2793
2015,9,12,12,7.3622e+05,0.90733,0.58856,0.63151,0.27937
2015,9,13,0,7.3622e+05,0.90736,0.58856,0.63151,0.27947
2015,9,13,12,7.3622e+05,0.9074,0.58856,0.63151,0.27958
2015,9,14,0,7.3622e+05,0.90743,0.58856,0.63151,0.27968
2015,9,14,12,7.3622e+05,0.90741,0.58856,0.63151,0.27962
2015,9,15,0,7.3622e+05,0.90735,0.58856,0.63151,0.27943
2015,9,15,12,7.3622e+05,0.90733,0.58856,0.63151,0.27937
2015,9,16,0,7.3622e+05,0.90734,0.58856,0.63151,0.27941
2015,9,16,12,7.3622e+05,0.90734,0.58856,0.63151,0.27939
2015,9,17,0,7.3622e+05,0.90733,0.58856,0.63151,0.27938
2015,9,17,12,7.3622e+05,0.90733,0.58856,0.63151,0.27937
2015,9,18,0,7.3622e+05,0.90733,0.58856,0.63151,0.27936
2015,9,18,12,7.3623e+05,0.90732,0.58856,0.63151,0.27933
2015,9,19,0,7.3623e+05,0.90729,0.58856,0.63151,0.27925
2015,9,19,12,7.3623e+05,0.90727,0.58856,0.63151,0.27917
2015,9,20,0,7.3623e+05,0.90726,0.58856,0.63151,0.27914
2015,9,20,12,7.3623e+05,0.90726,0.58856,0.63151,0.27914
2015,9,21,0,7.3623e+05,0.90725,0.58856,0.63151,0.27913
2015,9,21,12,7.3623e+05,0.90724,0.58856,0.63151,0.27909
2015,9,22,0,7.3623e+05,0.90723,0.58856,0.63151,0.27906
2015,9,22,12,7.3623e+05,0.9073,0.58856,0.63151,0.27928
2015,9,23,0,7.3623e+05,0.90727,0.58856,0.63151,0.27918
2015,9,23,12,7.3623e+05,0.90726,0.58856,0.63151,0.27914
2015,9,24,0,7.3623e+05,0.90726,0.58856,0.63151,0.27915
2015,9,24,12,7.3623e+05,0.90728,0.58856,0.63151,0.27921
2015,9,25,0,7.3623e+05,0.90728,0.58856,0.63151,0.27922
2015,9,25,12,7.3623e+05,0.9073,0.58856,0.63151,0.27927
2015,9,26,0,7.3623e+05,0.90728,0.58856,0.63151,0.27921
2015,9,26,12,7.3623e+05,0.90724,0.58856,0.63151,0.27906
2015,9,27,0,7.3623e+05,0.90722,0.58856,0.63151,0.27902
2015,9,27,12,7.3623e+05,0.90721,0.58856,0.63151,0.279
2015,9,28,0,7.3624e+05,0.9072,0.58856,0.63151,0.27894
2015,9,28,12,7.3624e+05,0.90718,0.58856,0.63151,0.2789
2015,9,29,0,7.3624e+05,0.90717,0.58856,0.63151,0.27885
2015,9,29,12,7.3624e+05,0.90716,0.58856,0.63151,0.27881
2015,9,30,0,7.3624e+05,0.90716,0.58856,0.63151,0.27883
2015,9,30,12,7.3624e+05,0.90718,0.58856,0.63151,0.27887
2015,10,1,0,7.3624e+05,0.90717,0.58856,0.63151,0.27886
2015,10,1,12,7.3624e+05,0.90717,0.58856,0.63151,0.27883
2015,10,2,0,7.3624e+05,0.90715,0.58856,0.63151,0.27877
2015,10,2,12,7.3624e+05,0.90713,0.58856,0.63151,0.27872
2015,10,3,0,7.3624e+05,0.90711,0.58856,0.63151,0.27866
2015,10,3,12,7.3624e+05,0.90709,0.58856,0.63151,0.2786
2015,10,4,0,7.3624e+05,0.90709,0.58856,0.63151,0.2786
2015,10,4,12,7.3624e+05,0.90708,0.58856,0.63151,0.27857
2015,10,5,0,7.3624e+05,0.90696,0.58856,0.63151,0.27815
2015,10,5,12,7.3624e+05,0.907,0.58856,0.63151,0.27828
2015,10,6,0,7.3624e+05,0.90697,0.58856,0.63151,0.27819
2015,10,6,12,7.3624e+05,0.90694,0.58856,0.63151,0.2781
2015,10,7,0,7.3624e+05,0.90693,0.58856,0.63151,0.27808
2015,10,7,12,7.3624e+05,0.90694,0.58856,0.63151,0.27812
2015,10,8,0,7.3624e+05,0.90697,0.58856,0.63151,0.27821
2015,10,8,12,7.3625e+05,0.90695,0.58856,0.63151,0.27814
2015,10,9,0,7.3625e+05,0.90697,0.58856,0.63151,0.27819
2015,10,9,12,7.3625e+05,0.90699,0.58856,0.63151,0.27825
2015,10,10,0,7.3625e+05,0.907,0.58856,0.63151,0.2783
2015,10,10,12,7.3625e+05,0.90707,0.58856,0.63151,0.27853
2015,10,11,0,7.3625e+05,0.90717,0.58856,0.63151,0.27885
2015,10,11,12,7.3625e+05,0.90719,0.58856,0.63151,0.27892
2015,10,12,0,7.3625e+05,0.90698,0.58856,0.63151,0.27822
2015,10,12,12,7.3625e+05,0.90694,0.58856,0.63151,0.27809
2015,10,13,0,7.3625e+05,0.90695,0.58856,0.63151,0.27813
2015,10,13,12,7.3625e+05,0.90695,0.58856,0.63151,0.27815
2015,10,14,0,7.3625e+05,0.90693,0.58856,0.63151,0.27808
2015,10,14,12,7.3625e+05,0.90693,0.58856,0.63151,0.27806
2015,10,15,0,7.3625e+05,0.90705,0.58856,0.63151,0.27847
2015,10,15,12,7.3625e+05,0.90704,0.58856,0.63151,0.27841
2015,10,16,0,7.3625e+05,0.9071,0.58856,0.63151,0.27864
2015,10,16,12,7.3625e+05,0.90715,0.58856,0.63151,0.27879
2015,10,17,0,7.3625e+05,0.90714,0.58856,0.63151,0.27875
2015,10,17,12,7.3625e+05,0.90714,0.58856,0.63151,0.27874
2015,10,18,0,7.3626e+05,0.90711,0.58856,0.63151,0.27865
2015,10,18,12,7.3626e+05,0.90712,0.58856,0.63151,0.27867
2015,10,19,0,7.3626e+05,0.90713,0.58856,0.63151,0.27873
2015,10,19,12,7.3626e+05,0.90712,0.58856,0.63151,0.27869
2015,10,20,0,7.3626e+05,0.90717,0.58856,0.63151,0.27884
2015,10,20,12,7.3626e+05,0.90711,0.58856,0.63151,0.27867
2015,10,21,0,7.3626e+05,0.90753,0.58856,0.63151,0.28001
2015,10,21,12,7.3626e+05,0.9074,0.58856,0.63151,0.2796
2015,10,22,0,7.3626e+05,0.90743,0.58856,0.63151,0.27969
2015,10,22,12,7.3626e+05,0.90744,0.58856,0.63151,0.27973
2015,10,23,0,7.3626e+05,0.90706,0.58856,0.63151,0.27849
2015,10,23,12,7.3626e+05,0.90705,0.58856,0.63151,0.27847
2015,10,24,0,7.3626e+05,0.90701,0.58856,0.63151,0.27833
2015,10,24,12,7.3626e+05,0.90693,0.58856,0.63151,0.27806
2015,10,25,0,7.3626e+05,0.90698,0.58856,0.63151,0.27823
2015,10,25,12,7.3626e+05,0.90701,0.58856,0.63151,0.27832
2015,10,26,0,7.3626e+05,0.90695,0.58856,0.63151,0.27812
2015,10,26,12,7.3626e+05,0.9071,0.58856,0.63151,0.27861
2015,10,27,0,7.3626e+05,0.90722,0.58856,0.63151,0.27901
2015,10,27,12,7.3626e+05,0.90703,0.58856,0.63151,0.2784
2015,10,28,0,7.3626e+05,0.90694,0.58856,0.63151,0.2781
2015,10,28,12,7.3627e+05,0.90694,0.58856,0.63151,0.27809
2015,10,29,0,7.3627e+05,0.90695,0.58856,0.63151,0.27815
2015,10,29,12,7.3627e+05,0.90696,0.58856,0.63151,0.27816
2015,10,30,0,7.3627e+05,0.90693,0.58856,0.63151,0.27808
2015,10,30,12,7.3627e+05,0.90695,0.58856,0.63151,0.27814
2015,10,31,0,7.3627e+05,0.90697,0.58856,0.63151,0.2782
2015,10,31,12,7.3627e+05,0.90698,0.58856,0.63151,0.27823
2015,11,1,0,7.3627e+05,0.90698,0.58856,0.63151,0.27824
2015,11,1,12,7.3627e+05,0.90698,0.58856,0.63151,0.27824
2015,11,2,0,7.3627e+05,0.90698,0.58856,0.63151,0.27824
2015,11,2,12,7.3627e+05,0.90699,0.58856,0.63151,0.27826
2015,11,3,0,7.3627e+05,0.907,0.58856,0.63151,0.27829
2015,11,3,12,7.3627e+05,0.907,0.58856,0.63151,0.27829
2015,11,4,0,7.3627e+05,0.907,0.58856,0.63151,0.27829
2015,11,4,12,7.3627e+05,0.907,0.58856,0.63151,0.27828
2015,11,5,0,7.3627e+05,0.907,0.58856,0.63151,0.27829
2015,11,5,12,7.3627e+05,0.907,0.58856,0.63151,0.27829
2015,11,6,0,7.3627e+05,0.907,0.58856,0.63151,0.27829
2015,11,6,12,7.3627e+05,0.907,0.58856,0.63151,0.27829
2015,11,7,0,7.3628e+05,0.907,0.58856,0.63151,0.27829
2015,11,7,12,7.3628e+05,0.907,0.58856,0.63151,0.27829
2015,11,8,0,7.3628e+05,0.907,0.58856,0.63151,0.27829
2015,11,8,12,7.3628e+05,0.907,0.58856,0.63151,0.2783
2015,11,9,0,7.3628e+05,0.907,0.58856,0.63151,0.2783
2015,11,9,12,7.3628e+05,0.907,0.58856,0.63151,0.27828
2015,11,10,0,7.3628e+05,0.907,0.58856,0.63151,0.27828
2015,11,10,12,7.3628e+05,0.907,0.58856,0.63151,0.2783
2015,11,11,0,7.3628e+05,0.907,0.58856,0.63151,0.27829
2015,11,11,12,7.3628e+05,0.90699,0.58856,0.63151,0.27828
2015,11,12,0,7.3628e+05,0.907,0.58856,0.63151,0.2783
2015,11,12,12,7.3628e+05,0.90699,0.58856,0.63151,0.27828
2015,11,13,0,7.3628e+05,0.90699,0.58856,0.63151,0.27828
2015,11,13,12,7.3628e+05,0.907,0.58856,0.63151,0.27829
2015,11,14,0,7.3628e+05,0.90699,0.58856,0.63151,0.27826
2015,11,14,12,7.3628e+05,0.90699,0.58856,0.63151,0.27826
2015,11,15,0,7.3628e+05,0.907,0.58856,0.63151,0.27829
2015,11,15,12,7.3628e+05,0.907,0.58856,0.63151,0.27829
2015,11,16,0,7.3628e+05,0.907,0.58856,0.63151,0.2783
2015,11,16,12,7.3628e+05,0.907,0.58856,0.63151,0.27829
2015,11,17,0,7.3628e+05,0.90699,0.58856,0.63151,0.27828
2015,11,17,12,7.3629e+05,0.907,0.58856,0.63151,0.27831
2015,11,18,0,7.3629e+05,0.907,0.58856,0.63151,0.2783
2015,11,18,12,7.3629e+05,0.907,0.58856,0.63151,0.27831
2015,11,19,0,7.3629e+05,0.907,0.58856,0.63151,0.27831
2015,11,19,12,7.3629e+05,0.90699,0.58856,0.63151,0.27827
2015,11,20,0,7.3629e+05,0.90692,0.58856,0.63151,0.27802
2015,11,20,12,7.3629e+05,0.90692,0.58856,0.63151,0.27804
2015,11,21,0,7.3629e+05,0.90698,0.58856,0.63151,0.27825
2015,11,21,12,7.3629e+05,0.90698,0.58856,0.63151,0.27824
2015,11,22,0,7.3629e+05,0.90694,0.58856,0.63151,0.27811
2015,11,22,12,7.3629e+05,0.90705,0.58856,0.63151,0.27846
2015,11,23,0,7.3629e+05,0.90714,0.58856,0.63151,0.27874
2015,11,23,12,7.3629e+05,0.90702,0.58856,0.63151,0.27836
2015,11,24,0,7.3629e+05,0.90713,0.58856,0.63151,0.27873
2015,11,24,12,7.3629e+05,0.90716,0.58856,0.63151,0.27881
2015,11,25,0,7.3629e+05,0.90705,0.58856,0.63151,0.27846
2015,11,25,12,7.3629e+05,0.90704,0.58856,0.63151,0.27844
2015,11,26,0,7.3629e+05,0.90694,0.58856,0.63151,0.27809
2015,11,26,12,7.3629e+05,0.90694,0.58856,0.63151,0.27811
2015,11,27,0,7.363e+05,0.90694,0.58856,0.63151,0.27811
2015,11,27,12,7.363e+05,0.90694,0.58856,0.63151,0.27811
2015,11,28,0,7.363e+05,0.90694,0.58856,0.63151,0.27811
2015,11,28,12,7.363e+05,0.90694,0.58856,0.63151,0.2781
2015,11,29,0,7.363e+05,0.90694,0.58856,0.63151,0.2781
2015,11,29,12,7.363e+05,0.90694,0.58856,0.63151,0.27809
2015,11,30,0,7.363e+05,0.90694,0.58856,0.63151,0.27809
2015,11,30,12,7.363e+05,0.90694,0.58856,0.63151,0.2781
2015,12,1,0,7.363e+05,0.90694,0.58856,0.63151,0.2781
2015,12,1,12,7.363e+05,0.90694,0.58856,0.63151,0.2781
2015,12,2,0,7.363e+05,0.90694,0.58856,0.63151,0.2781
2015,12,2,12,7.363e+05,0.90694,0.58856,0.63151,0.27811
2015,12,3,0,7.363e+05,0.90695,0.58856,0.63151,0.27812
2015,12,3,12,7.363e+05,0.90695,0.58856,0.63151,0.27813
2015,12,4,0,7.363e+05,0.90695,0.58856,0.63151,0.27813
2015,12,4,12,7.363e+05,0.90695,0.58856,0.63151,0.27814
2015,12,5,0,7.363e+05,0.90696,0.58856,0.63151,0.27815
2015,12,5,12,7.363e+05,0.90696,0.58856,0.63151,0.27817
2015,12,6,0,7.363e+05,0.90696,0.58856,0.63151,0.27818
2015,12,6,12,7.363e+05,0.90697,0.58856,0.63151,0.2782
2015,12,7,0,7.3630e+05,0.90697,0.58856,0.63151,0.2782
2015,12,7,12,7.3631e+05,0.90697,0.58856,0.63151,0.27821
2015,12,8,0,7.3631e+05,0.90698,0.58856,0.63151,0.27823
2015,12,8,12,7.3631e+05,0.90698,0.58856,0.63151,0.27824
2015,12,9,0,7.3631e+05,0.90699,0.58856,0.63151,0.27826
2015,12,9,12,7.3631e+05,0.90698,0.58856,0.63151,0.27825
2015,12,10,0,7.3631e+05,0.90699,0.58856,0.63151,0.27826
2015,12,10,12,7.3631e+05,0.907,0.58856,0.63151,0.2783
2015,12,11,0,7.3631e+05,0.907,0.58856,0.63151,0.27831
2015,12,11,12,7.3631e+05,0.90701,0.58856,0.63151,0.27832
2015,12,12,0,7.3631e+05,0.90701,0.58856,0.63151,0.27834
2015,12,12,12,7.3631e+05,0.90702,0.58856,0.63151,0.27835
2015,12,13,0,7.3631e+05,0.90702,0.58856,0.63151,0.27836
2015,12,13,12,7.3631e+05,0.90701,0.58856,0.63151,0.27834
2015,12,14,0,7.3631e+05,0.90702,0.58856,0.63151,0.27835
2015,12,14,12,7.3631e+05,0.90702,0.58856,0.63151,0.27837
2015,12,15,0,7.3631e+05,0.90702,0.58856,0.63151,0.27836
2015,12,15,12,7.3631e+05,0.90702,0.58856,0.63151,0.27837
2015,12,16,0,7.3631e+05,0.90702,0.58856,0.63151,0.27837
2015,12,16,12,7.3631e+05,0.90702,0.58856,0.63151,0.27837
2015,12,17,0,7.3632e+05,0.90702,0.58856,0.63151,0.27836
2015,12,17,12,7.3632e+05,0.90702,0.58856,0.63151,0.27835
2015,12,18,0,7.3632e+05,0.90702,0.58856,0.63151,0.27837
