2014-2018 90-day low-pass-filtered transport in the Rockall Trough.
Data published in Houpert et al. (2020), Observed variability of the North Atlantic Current in the Rockall Trough from four years of mooring measurements. Journal of Geophysical Research: Oceans, https://doi.org/10.1029/2020JC016403
Year, Month, Day, Hour, Days since January 0 0000, Total Rockall Trough Transport (Sv), Eastern Wedge Transport (Sv), Western Wedge Transport (Sv), Mid-Basin Transport (Sv)
2016,9,18,12,7.3659e+05,6.8913,0.53082,-3.8236,10.184
2016,9,19,0,7.3659e+05,6.8438,0.52235,-3.7769,10.098
2016,9,19,12,7.3659e+05,6.7966,0.51459,-3.7298,10.012
2016,9,20,0,7.3659e+05,6.7498,0.50756,-3.6824,9.9247
2016,9,20,12,7.3659e+05,6.7035,0.50125,-3.6346,9.8368
2016,9,21,0,7.3659e+05,6.6576,0.49567,-3.5865,9.7484
2016,9,21,12,7.3659e+05,6.6122,0.49081,-3.5381,9.6595
2016,9,22,0,7.366e+05,6.5673,0.48668,-3.4895,9.5701
2016,9,22,12,7.366e+05,6.523,0.48328,-3.4407,9.4804
2016,9,23,0,7.366e+05,6.4793,0.48061,-3.3917,9.3904
2016,9,23,12,7.366e+05,6.4363,0.47867,-3.3425,9.3001
2016,9,24,0,7.366e+05,6.3939,0.47745,-3.2933,9.2098
2016,9,24,12,7.366e+05,6.3523,0.47695,-3.244,9.1193
2016,9,25,0,7.366e+05,6.3114,0.47718,-3.1946,9.0288
2016,9,25,12,7.366e+05,6.2712,0.47813,-3.1453,8.9384
2016,9,26,0,7.366e+05,6.2319,0.47979,-3.096,8.8481
2016,9,26,12,7.366e+05,6.1935,0.48215,-3.0467,8.7581
2016,9,27,0,7.366e+05,6.1559,0.48523,-2.9976,8.6683
2016,9,27,12,7.366e+05,6.1193,0.489,-2.9486,8.5789
2016,9,28,0,7.366e+05,6.0836,0.49346,-2.8997,8.4898
2016,9,28,12,7.366e+05,6.0489,0.49862,-2.851,8.4013
2016,9,29,0,7.366e+05,6.0151,0.50445,-2.8026,8.3133
2016,9,29,12,7.366e+05,5.9825,0.51095,-2.7544,8.2259
2016,9,30,0,7.366e+05,5.9508,0.51812,-2.7065,8.1392
2016,9,30,12,7.366e+05,5.9203,0.52594,-2.6589,8.0533
2016,10,1,0,7.366e+05,5.8909,0.5344,-2.6117,7.9682
2016,10,1,12,7.366e+05,5.8626,0.54351,-2.5648,7.8839
2016,10,2,0,7.3660e+05,5.8355,0.55324,-2.5183,7.8006
2016,10,2,12,7.3661e+05,5.8096,0.56358,-2.4722,7.7183
2016,10,3,0,7.3661e+05,5.7849,0.57453,-2.4266,7.637
2016,10,3,12,7.3661e+05,5.7615,0.58608,-2.3815,7.5569
2016,10,4,0,7.3661e+05,5.7393,0.5982,-2.3369,7.4779
2016,10,4,12,7.3661e+05,5.7184,0.6109,-2.2928,7.4002
2016,10,5,0,7.3661e+05,5.6987,0.62415,-2.2492,7.3238
2016,10,5,12,7.3661e+05,5.6804,0.63795,-2.2062,7.2486
2016,10,6,0,7.3661e+05,5.6634,0.65227,-2.1638,7.1749
2016,10,6,12,7.3661e+05,5.6477,0.66711,-2.122,7.1026
2016,10,7,0,7.3661e+05,5.6334,0.68246,-2.0809,7.0318
2016,10,7,12,7.3661e+05,5.6204,0.69829,-2.0404,6.9625
2016,10,8,0,7.3661e+05,5.6089,0.7146,-2.0006,6.8948
2016,10,8,12,7.3661e+05,5.5987,0.73136,-1.9614,6.8287
2016,10,9,0,7.3661e+05,5.5899,0.74857,-1.923,6.7643
2016,10,9,12,7.3661e+05,5.5825,0.76621,-1.8853,6.7016
2016,10,10,0,7.3661e+05,5.5765,0.78426,-1.8484,6.6406
2016,10,10,12,7.3661e+05,5.5719,0.8027,-1.8122,6.5813
2016,10,11,0,7.3661e+05,5.5687,0.82152,-1.7767,6.5239
2016,10,11,12,7.3661e+05,5.5669,0.84071,-1.7421,6.4683
2016,10,12,0,7.3662e+05,5.5665,0.86024,-1.7082,6.4145
2016,10,12,12,7.3662e+05,5.5676,0.88011,-1.6752,6.3626
2016,10,13,0,7.3662e+05,5.5701,0.90028,-1.6429,6.3127
2016,10,13,12,7.3662e+05,5.5739,0.92075,-1.6115,6.2647
2016,10,14,0,7.3662e+05,5.5792,0.9415,-1.5809,6.2186
2016,10,14,12,7.3662e+05,5.5858,0.96251,-1.5512,6.1745
2016,10,15,0,7.3662e+05,5.5939,0.98376,-1.5223,6.1324
2016,10,15,12,7.3662e+05,5.6033,1.0052,-1.4942,6.0923
2016,10,16,0,7.3662e+05,5.6141,1.0269,-1.467,6.0542
2016,10,16,12,7.3662e+05,5.6262,1.0488,-1.4407,6.0181
2016,10,17,0,7.3662e+05,5.6396,1.0709,-1.4153,5.9841
2016,10,17,12,7.3662e+05,5.6544,1.0931,-1.3907,5.9521
2016,10,18,0,7.3662e+05,5.6705,1.1154,-1.367,5.9221
2016,10,18,12,7.3662e+05,5.6879,1.1379,-1.3442,5.8942
2016,10,19,0,7.3662e+05,5.7065,1.1604,-1.3222,5.8683
2016,10,19,12,7.3662e+05,5.7264,1.1831,-1.3011,5.8445
2016,10,20,0,7.3662e+05,5.7475,1.2058,-1.2809,5.8226
2016,10,20,12,7.3662e+05,5.7698,1.2285,-1.2616,5.8029
2016,10,21,0,7.3662e+05,5.7932,1.2513,-1.2432,5.7851
2016,10,21,12,7.3662e+05,5.8179,1.2741,-1.2256,5.7693
2016,10,22,0,7.3662e+05,5.8436,1.2969,-1.2089,5.7556
2016,10,22,12,7.3663e+05,5.8705,1.3197,-1.193,5.7438
2016,10,23,0,7.3663e+05,5.8984,1.3424,-1.178,5.7339
2016,10,23,12,7.3663e+05,5.9273,1.3651,-1.1638,5.726
2016,10,24,0,7.3663e+05,5.9572,1.3877,-1.1505,5.72
2016,10,24,12,7.3663e+05,5.9882,1.4103,-1.138,5.7159
2016,10,25,0,7.3663e+05,6.02,1.4327,-1.1264,5.7137
2016,10,25,12,7.3663e+05,6.0527,1.455,-1.1156,5.7133
2016,10,26,0,7.3663e+05,6.0863,1.4771,-1.1056,5.7148
2016,10,26,12,7.3663e+05,6.1208,1.4991,-1.0964,5.718
2016,10,27,0,7.3663e+05,6.156,1.521,-1.088,5.723
2016,10,27,12,7.3663e+05,6.1919,1.5426,-1.0804,5.7296
2016,10,28,0,7.3663e+05,6.2286,1.5641,-1.0735,5.738
2016,10,28,12,7.3663e+05,6.2659,1.5853,-1.0674,5.748
2016,10,29,0,7.3663e+05,6.3038,1.6063,-1.0621,5.7596
2016,10,29,12,7.3663e+05,6.3424,1.6271,-1.0575,5.7728
2016,10,30,0,7.3663e+05,6.3814,1.6476,-1.0537,5.7875
2016,10,30,12,7.3663e+05,6.4209,1.6678,-1.0506,5.8037
2016,10,31,0,7.3663e+05,6.4609,1.6878,-1.0481,5.8213
2016,10,31,12,7.3663e+05,6.5013,1.7074,-1.0464,5.8403
2016,11,1,0,7.3664e+05,6.5421,1.7268,-1.0454,5.8606
2016,11,1,12,7.3664e+05,6.5831,1.7458,-1.045,5.8823
2016,11,2,0,7.3664e+05,6.6244,1.7645,-1.0452,5.9052
2016,11,2,12,7.3664e+05,6.6659,1.7828,-1.0462,5.9292
2016,11,3,0,7.3664e+05,6.7076,1.8008,-1.0477,5.9545
2016,11,3,12,7.3664e+05,6.7494,1.8184,-1.0498,5.9808
2016,11,4,0,7.3664e+05,6.7912,1.8356,-1.0526,6.0081
2016,11,4,12,7.3664e+05,6.833,1.8525,-1.0559,6.0365
2016,11,5,0,7.3664e+05,6.8748,1.8689,-1.0598,6.0657
2016,11,5,12,7.3664e+05,6.9166,1.8849,-1.0642,6.0959
2016,11,6,0,7.3664e+05,6.9581,1.9005,-1.0692,6.1268
2016,11,6,12,7.3664e+05,6.9995,1.9157,-1.0747,6.1585
2016,11,7,0,7.3664e+05,7.0407,1.9304,-1.0807,6.191
2016,11,7,12,7.3664e+05,7.0815,1.9447,-1.0872,6.224
2016,11,8,0,7.3664e+05,7.1221,1.9586,-1.0942,6.2577
2016,11,8,12,7.3664e+05,7.1622,1.9719,-1.1016,6.2919
2016,11,9,0,7.3664e+05,7.2019,1.9848,-1.1095,6.3266
2016,11,9,12,7.3664e+05,7.2411,1.9973,-1.1178,6.3616
2016,11,10,0,7.3664e+05,7.2797,2.0092,-1.1266,6.3971
2016,11,10,12,7.3664e+05,7.3177,2.0207,-1.1357,6.4328
2016,11,11,0,7.3664e+05,7.3551,2.0316,-1.1452,6.4688
2016,11,11,12,7.3665e+05,7.3919,2.0421,-1.1551,6.5049
2016,11,12,0,7.3665e+05,7.4278,2.052,-1.1654,6.5412
2016,11,12,12,7.3665e+05,7.463,2.0615,-1.176,6.5775
2016,11,13,0,7.3665e+05,7.4974,2.0704,-1.1869,6.6138
2016,11,13,12,7.3665e+05,7.5308,2.0788,-1.1981,6.6501
2016,11,14,0,7.3665e+05,7.5633,2.0868,-1.2097,6.6863
2016,11,14,12,7.3665e+05,7.5949,2.0941,-1.2215,6.7223
2016,11,15,0,7.3665e+05,7.6254,2.101,-1.2336,6.758
2016,11,15,12,7.3665e+05,7.6549,2.1073,-1.2459,6.7935
2016,11,16,0,7.3665e+05,7.6832,2.1131,-1.2585,6.8287
2016,11,16,12,7.3665e+05,7.7104,2.1184,-1.2714,6.8634
2016,11,17,0,7.3665e+05,7.7364,2.1231,-1.2844,6.8977
2016,11,17,12,7.3665e+05,7.7612,2.1273,-1.2977,6.9316
2016,11,18,0,7.3665e+05,7.7847,2.131,-1.3111,6.9648
2016,11,18,12,7.3665e+05,7.8069,2.1341,-1.3247,6.9975
2016,11,19,0,7.3665e+05,7.8277,2.1367,-1.3385,7.0295
2016,11,19,12,7.3665e+05,7.8471,2.1388,-1.3525,7.0608
2016,11,20,0,7.3665e+05,7.8652,2.1404,-1.3666,7.0914
2016,11,20,12,7.3665e+05,7.8817,2.1414,-1.3808,7.1211
2016,11,21,0,7.3666e+05,7.8968,2.1419,-1.3951,7.15
2016,11,21,12,7.3666e+05,7.9103,2.1418,-1.4096,7.1781
2016,11,22,0,7.3666e+05,7.9222,2.1413,-1.4242,7.2051
2016,11,22,12,7.3666e+05,7.9326,2.1402,-1.4388,7.2313
2016,11,23,0,7.3666e+05,7.9414,2.1386,-1.4536,7.2564
2016,11,23,12,7.3666e+05,7.9485,2.1365,-1.4684,7.2804
2016,11,24,0,7.3666e+05,7.954,2.1339,-1.4832,7.3033
2016,11,24,12,7.3666e+05,7.9577,2.1307,-1.4981,7.3251
2016,11,25,0,7.3666e+05,7.9598,2.1271,-1.5131,7.3458
2016,11,25,12,7.3666e+05,7.9601,2.123,-1.5281,7.3652
2016,11,26,0,7.3666e+05,7.9587,2.1183,-1.5431,7.3834
2016,11,26,12,7.3666e+05,7.9555,2.1132,-1.5581,7.4004
2016,11,27,0,7.3666e+05,7.9505,2.1076,-1.5732,7.416
2016,11,27,12,7.3666e+05,7.9436,2.1016,-1.5882,7.4303
2016,11,28,0,7.3666e+05,7.935,2.095,-1.6033,7.4433
2016,11,28,12,7.3666e+05,7.9246,2.088,-1.6183,7.4548
2016,11,29,0,7.3666e+05,7.9123,2.0805,-1.6333,7.465
2016,11,29,12,7.3666e+05,7.8981,2.0726,-1.6483,7.4738
2016,11,30,0,7.3666e+05,7.8821,2.0642,-1.6632,7.4811
2016,11,30,12,7.3666e+05,7.8642,2.0554,-1.6781,7.4869
2016,12,1,0,7.3666e+05,7.8445,2.0462,-1.693,7.4913
2016,12,1,12,7.3667e+05,7.8229,2.0365,-1.7078,7.4942
2016,12,2,0,7.3667e+05,7.7994,2.0264,-1.7225,7.4956
2016,12,2,12,7.3667e+05,7.7741,2.0159,-1.7372,7.4954
2016,12,3,0,7.3667e+05,7.7469,2.005,-1.7519,7.4937
2016,12,3,12,7.3667e+05,7.7178,1.9937,-1.7664,7.4905
2016,12,4,0,7.3667e+05,7.6869,1.982,-1.7809,7.4858
2016,12,4,12,7.3667e+05,7.6541,1.97,-1.7953,7.4795
2016,12,5,0,7.3667e+05,7.6195,1.9576,-1.8096,7.4716
2016,12,5,12,7.3667e+05,7.5831,1.9448,-1.8238,7.4622
2016,12,6,0,7.3667e+05,7.5449,1.9316,-1.838,7.4512
2016,12,6,12,7.3667e+05,7.5049,1.9182,-1.852,7.4387
2016,12,7,0,7.3667e+05,7.463,1.9043,-1.866,7.4247
2016,12,7,12,7.3667e+05,7.4195,1.8902,-1.8798,7.4091
2016,12,8,0,7.3667e+05,7.3741,1.8758,-1.8935,7.3919
2016,12,8,12,7.3667e+05,7.3271,1.861,-1.9072,7.3732
2016,12,9,0,7.3667e+05,7.2783,1.846,-1.9207,7.3531
2016,12,9,12,7.3667e+05,7.2279,1.8306,-1.9341,7.3314
2016,12,10,0,7.3667e+05,7.1758,1.815,-1.9474,7.3082
2016,12,10,12,7.3667e+05,7.1221,1.7992,-1.9606,7.2835
2016,12,11,0,7.3668e+05,7.0668,1.783,-1.9736,7.2574
2016,12,11,12,7.3668e+05,7.0099,1.7667,-1.9866,7.2298
2016,12,12,0,7.3668e+05,6.9515,1.7501,-1.9994,7.2008
2016,12,12,12,7.3668e+05,6.8916,1.7332,-2.012,7.1704
2016,12,13,0,7.3668e+05,6.8302,1.7162,-2.0246,7.1386
2016,12,13,12,7.3668e+05,6.7674,1.6989,-2.037,7.1055
2016,12,14,0,7.3668e+05,6.7031,1.6815,-2.0493,7.071
2016,12,14,12,7.3668e+05,6.6375,1.6639,-2.0615,7.0352
2016,12,15,0,7.3668e+05,6.5706,1.6461,-2.0736,6.9981
2016,12,15,12,7.3668e+05,6.5024,1.6281,-2.0855,6.9597
2016,12,16,0,7.3668e+05,6.4329,1.61,-2.0972,6.9202
2016,12,16,12,7.3668e+05,6.3623,1.5918,-2.1089,6.8794
2016,12,17,0,7.3668e+05,6.2905,1.5734,-2.1204,6.8375
2016,12,17,12,7.3668e+05,6.2176,1.5549,-2.1318,6.7944
2016,12,18,0,7.3668e+05,6.1436,1.5363,-2.143,6.7503
2016,12,18,12,7.3668e+05,6.0685,1.5176,-2.1541,6.705
2016,12,19,0,7.3668e+05,5.9925,1.4988,-2.1651,6.6588
2016,12,19,12,7.3668e+05,5.9156,1.48,-2.1759,6.6115
2016,12,20,0,7.3668e+05,5.8378,1.4611,-2.1866,6.5633
2016,12,20,12,7.3668e+05,5.7592,1.4421,-2.1971,6.5142
2016,12,21,0,7.3668e+05,5.6797,1.4231,-2.2076,6.4642
2016,12,21,12,7.3669e+05,5.5996,1.404,-2.2178,6.4134
2016,12,22,0,7.3669e+05,5.5187,1.3849,-2.228,6.3617
2016,12,22,12,7.3669e+05,5.4372,1.3659,-2.238,6.3094
2016,12,23,0,7.3669e+05,5.3552,1.3468,-2.2478,6.2562
2016,12,23,12,7.3669e+05,5.2726,1.3277,-2.2576,6.2025
2016,12,24,0,7.3669e+05,5.1895,1.3086,-2.2671,6.148
2016,12,24,12,7.3669e+05,5.106,1.2896,-2.2766,6.093
2016,12,25,0,7.3669e+05,5.0222,1.2706,-2.2859,6.0375
2016,12,25,12,7.3669e+05,4.938,1.2516,-2.2951,5.9814
2016,12,26,0,7.3669e+05,4.8536,1.2328,-2.3041,5.9249
2016,12,26,12,7.3669e+05,4.7689,1.214,-2.313,5.868
2016,12,27,0,7.3669e+05,4.6841,1.1952,-2.3218,5.8107
2016,12,27,12,7.3669e+05,4.5992,1.1766,-2.3304,5.753
2016,12,28,0,7.3669e+05,4.5143,1.158,-2.3389,5.6951
2016,12,28,12,7.3669e+05,4.4293,1.1396,-2.3472,5.6369
2016,12,29,0,7.3669e+05,4.3444,1.1213,-2.3554,5.5786
2016,12,29,12,7.3669e+05,4.2596,1.1031,-2.3635,5.5201
2016,12,30,0,7.3669e+05,4.175,1.085,-2.3715,5.4614
2016,12,30,12,7.3669e+05,4.0906,1.0671,-2.3793,5.4027
2016,12,31,0,7.367e+05,4.0064,1.0494,-2.3869,5.344
2016,12,31,12,7.367e+05,3.9226,1.0318,-2.3945,5.2853
2017,1,1,0,7.367e+05,3.8392,1.0144,-2.4019,5.2267
2017,1,1,12,7.367e+05,3.7561,0.99712,-2.4092,5.1682
2017,1,2,0,7.367e+05,3.6736,0.98008,-2.4163,5.1098
2017,1,2,12,7.367e+05,3.5915,0.96323,-2.4234,5.0516
2017,1,3,0,7.367e+05,3.51,0.9466,-2.4302,4.9937
2017,1,3,12,7.367e+05,3.4292,0.93017,-2.437,4.936
2017,1,4,0,7.367e+05,3.349,0.91397,-2.4436,4.8786
2017,1,4,12,7.367e+05,3.2695,0.898,-2.4501,4.8216
2017,1,5,0,7.367e+05,3.1907,0.88226,-2.4565,4.765
2017,1,5,12,7.367e+05,3.1128,0.86678,-2.4628,4.7088
2017,1,6,0,7.367e+05,3.0357,0.85154,-2.4689,4.653
2017,1,6,12,7.367e+05,2.9595,0.83657,-2.4749,4.5978
2017,1,7,0,7.367e+05,2.8842,0.82186,-2.4808,4.5431
2017,1,7,12,7.367e+05,2.8099,0.80742,-2.4865,4.489
2017,1,8,0,7.367e+05,2.7366,0.79327,-2.4922,4.4354
2017,1,8,12,7.367e+05,2.6643,0.7794,-2.4977,4.3826
2017,1,9,0,7.367e+05,2.5931,0.76583,-2.503,4.3303
2017,1,9,12,7.367e+05,2.5231,0.75255,-2.5083,4.2788
2017,1,10,0,7.3670e+05,2.4542,0.73958,-2.5135,4.2281
2017,1,10,12,7.3671e+05,2.3865,0.72692,-2.5185,4.178
2017,1,11,0,7.3671e+05,2.32,0.71458,-2.5234,4.1288
2017,1,11,12,7.3671e+05,2.2548,0.70255,-2.5282,4.0804
2017,1,12,0,7.3671e+05,2.1908,0.69086,-2.5329,4.0328
2017,1,12,12,7.3671e+05,2.1282,0.67949,-2.5374,3.9861
2017,1,13,0,7.3671e+05,2.0669,0.66846,-2.5419,3.9403
2017,1,13,12,7.3671e+05,2.007,0.65777,-2.5462,3.8955
2017,1,14,0,7.3671e+05,1.9485,0.64742,-2.5505,3.8515
2017,1,14,12,7.3671e+05,1.8914,0.63743,-2.5546,3.8085
2017,1,15,0,7.3671e+05,1.8357,0.62778,-2.5586,3.7665
2017,1,15,12,7.3671e+05,1.7815,0.61849,-2.5625,3.7255
2017,1,16,0,7.3671e+05,1.7288,0.60956,-2.5663,3.6855
2017,1,16,12,7.3671e+05,1.6775,0.601,-2.5699,3.6465
2017,1,17,0,7.3671e+05,1.6278,0.59279,-2.5735,3.6085
2017,1,17,12,7.3671e+05,1.5796,0.58496,-2.577,3.5716
2017,1,18,0,7.3671e+05,1.533,0.5775,-2.5803,3.5358
2017,1,18,12,7.3671e+05,1.4879,0.57041,-2.5836,3.5011
2017,1,19,0,7.3671e+05,1.4444,0.56369,-2.5867,3.4674
2017,1,19,12,7.3671e+05,1.4024,0.55735,-2.5897,3.4348
2017,1,20,0,7.3672e+05,1.3621,0.55139,-2.5927,3.4034
2017,1,20,12,7.3672e+05,1.3233,0.54581,-2.5955,3.373
2017,1,21,0,7.3672e+05,1.2861,0.54061,-2.5983,3.3438
2017,1,21,12,7.3672e+05,1.2506,0.53579,-2.6009,3.3157
2017,1,22,0,7.3672e+05,1.2166,0.53135,-2.6034,3.2887
2017,1,22,12,7.3672e+05,1.1842,0.5273,-2.6058,3.2628
2017,1,23,0,7.3672e+05,1.1534,0.52363,-2.6082,3.238
2017,1,23,12,7.3672e+05,1.1243,0.52034,-2.6104,3.2143
2017,1,24,0,7.3672e+05,1.0967,0.51743,-2.6125,3.1918
2017,1,24,12,7.3672e+05,1.0707,0.51491,-2.6146,3.1704
2017,1,25,0,7.3672e+05,1.0463,0.51277,-2.6165,3.1501
2017,1,25,12,7.3672e+05,1.0235,0.51101,-2.6183,3.1308
2017,1,26,0,7.3672e+05,1.0023,0.50963,-2.62,3.1127
2017,1,26,12,7.3672e+05,0.98263,0.50862,-2.6217,3.0957
2017,1,27,0,7.3672e+05,0.96451,0.508,-2.6232,3.0797
2017,1,27,12,7.3672e+05,0.94793,0.50774,-2.6246,3.0648
2017,1,28,0,7.3672e+05,0.93288,0.50786,-2.626,3.051
2017,1,28,12,7.3672e+05,0.91934,0.50836,-2.6272,3.0382
2017,1,29,0,7.3672e+05,0.9073,0.50921,-2.6283,3.0264
2017,1,29,12,7.3672e+05,0.89674,0.51044,-2.6294,3.0157
2017,1,30,0,7.3672e+05,0.88765,0.51202,-2.6303,3.0059
2017,1,30,12,7.3673e+05,0.88,0.51397,-2.6311,2.9971
2017,1,31,0,7.3673e+05,0.87377,0.51627,-2.6318,2.9893
2017,1,31,12,7.3673e+05,0.86896,0.51892,-2.6324,2.9825
2017,2,1,0,7.3673e+05,0.86552,0.52192,-2.633,2.9766
2017,2,1,12,7.3673e+05,0.86345,0.52526,-2.6334,2.9715
2017,2,2,0,7.3673e+05,0.86272,0.52895,-2.6337,2.9674
2017,2,2,12,7.3673e+05,0.8633,0.53297,-2.6338,2.9642
2017,2,3,0,7.3673e+05,0.86518,0.53732,-2.6339,2.9618
2017,2,3,12,7.3673e+05,0.86832,0.542,-2.6339,2.9602
2017,2,4,0,7.3673e+05,0.8727,0.547,-2.6337,2.9594
2017,2,4,12,7.3673e+05,0.87829,0.55231,-2.6335,2.9595
2017,2,5,0,7.3673e+05,0.88506,0.55794,-2.6331,2.9602
2017,2,5,12,7.3673e+05,0.893,0.56387,-2.6326,2.9618
2017,2,6,0,7.3673e+05,0.90206,0.5701,-2.632,2.964
2017,2,6,12,7.3673e+05,0.91222,0.57662,-2.6313,2.9669
2017,2,7,0,7.3673e+05,0.92345,0.58343,-2.6304,2.9705
2017,2,7,12,7.3673e+05,0.93572,0.59052,-2.6295,2.9747
2017,2,8,0,7.3673e+05,0.949,0.59789,-2.6284,2.9795
2017,2,8,12,7.3673e+05,0.96325,0.60553,-2.6271,2.9849
2017,2,9,0,7.3674e+05,0.97846,0.61343,-2.6258,2.9908
2017,2,9,12,7.3674e+05,0.99458,0.62158,-2.6243,2.9973
2017,2,10,0,7.3674e+05,1.0116,0.62998,-2.6227,3.0043
2017,2,10,12,7.3674e+05,1.0294,0.63862,-2.6209,3.0117
2017,2,11,0,7.3674e+05,1.0481,0.6475,-2.619,3.0196
2017,2,11,12,7.3674e+05,1.0676,0.6566,-2.6169,3.0279
2017,2,12,0,7.3674e+05,1.0878,0.66592,-2.6147,3.0366
2017,2,12,12,7.3674e+05,1.1088,0.67546,-2.6124,3.0457
2017,2,13,0,7.3674e+05,1.1304,0.68519,-2.6099,3.0551
2017,2,13,12,7.3674e+05,1.1527,0.69513,-2.6073,3.0648
2017,2,14,0,7.3674e+05,1.1756,0.70525,-2.6045,3.0748
2017,2,14,12,7.3674e+05,1.1991,0.71555,-2.6015,3.0851
2017,2,15,0,7.3674e+05,1.2232,0.72603,-2.5984,3.0956
2017,2,15,12,7.3674e+05,1.2478,0.73667,-2.5951,3.1063
2017,2,16,0,7.3674e+05,1.273,0.74746,-2.5917,3.1172
2017,2,16,12,7.3674e+05,1.2985,0.75841,-2.5881,3.1282
2017,2,17,0,7.3674e+05,1.3246,0.76949,-2.5843,3.1394
2017,2,17,12,7.3674e+05,1.351,0.78071,-2.5804,3.1506
2017,2,18,0,7.3674e+05,1.3778,0.79205,-2.5762,3.162
2017,2,18,12,7.3674e+05,1.4049,0.8035,-2.5719,3.1734
2017,2,19,0,7.3674e+05,1.4324,0.81507,-2.5675,3.1848
2017,2,19,12,7.3675e+05,1.4602,0.82673,-2.5628,3.1962
2017,2,20,0,7.3675e+05,1.4882,0.83848,-2.5579,3.2076
2017,2,20,12,7.3675e+05,1.5164,0.85031,-2.5529,3.219
2017,2,21,0,7.3675e+05,1.5449,0.86222,-2.5477,3.2303
2017,2,21,12,7.3675e+05,1.5735,0.87419,-2.5422,3.2415
2017,2,22,0,7.3675e+05,1.6022,0.88622,-2.5366,3.2527
2017,2,22,12,7.3675e+05,1.6311,0.89829,-2.5308,3.2637
2017,2,23,0,7.3675e+05,1.6601,0.91041,-2.5248,3.2745
2017,2,23,12,7.3675e+05,1.6892,0.92256,-2.5186,3.2852
2017,2,24,0,7.3675e+05,1.7183,0.93474,-2.5122,3.2957
2017,2,24,12,7.3675e+05,1.7474,0.94693,-2.5056,3.3061
2017,2,25,0,7.3675e+05,1.7765,0.95913,-2.4988,3.3162
2017,2,25,12,7.3675e+05,1.8056,0.97133,-2.4918,3.326
2017,2,26,0,7.3675e+05,1.8347,0.98352,-2.4845,3.3357
2017,2,26,12,7.3675e+05,1.8636,0.99569,-2.4771,3.3451
2017,2,27,0,7.3675e+05,1.8925,1.0078,-2.4695,3.3542
2017,2,27,12,7.3675e+05,1.9213,1.02,-2.4616,3.363
2017,2,28,0,7.3675e+05,1.95,1.0321,-2.4536,3.3715
2017,2,28,12,7.3675e+05,1.9785,1.0441,-2.4453,3.3797
2017,3,1,0,7.3676e+05,2.0069,1.0561,-2.4369,3.3876
2017,3,1,12,7.3676e+05,2.0351,1.068,-2.4282,3.3952
2017,3,2,0,7.3676e+05,2.0631,1.0799,-2.4193,3.4025
2017,3,2,12,7.3676e+05,2.0908,1.0917,-2.4102,3.4094
2017,3,3,0,7.3676e+05,2.1184,1.1034,-2.4009,3.4159
2017,3,3,12,7.3676e+05,2.1457,1.115,-2.3914,3.4221
2017,3,4,0,7.3676e+05,2.1728,1.1265,-2.3817,3.4279
2017,3,4,12,7.3676e+05,2.1996,1.138,-2.3718,3.4334
2017,3,5,0,7.3676e+05,2.2261,1.1493,-2.3617,3.4385
2017,3,5,12,7.3676e+05,2.2524,1.1605,-2.3514,3.4432
2017,3,6,0,7.3676e+05,2.2783,1.1716,-2.3409,3.4476
2017,3,6,12,7.3676e+05,2.304,1.1826,-2.3302,3.4516
2017,3,7,0,7.3676e+05,2.3293,1.1934,-2.3193,3.4552
2017,3,7,12,7.3676e+05,2.3543,1.2042,-2.3082,3.4584
2017,3,8,0,7.3676e+05,2.379,1.2148,-2.297,3.4612
2017,3,8,12,7.3676e+05,2.4034,1.2252,-2.2855,3.4637
2017,3,9,0,7.3676e+05,2.4274,1.2355,-2.2739,3.4658
2017,3,9,12,7.3676e+05,2.4511,1.2456,-2.2621,3.4676
2017,3,10,0,7.3676e+05,2.4744,1.2556,-2.2502,3.469
2017,3,10,12,7.3676e+05,2.4974,1.2655,-2.238,3.47
2017,3,11,0,7.3676e+05,2.5201,1.2751,-2.2258,3.4707
2017,3,11,12,7.3677e+05,2.5424,1.2847,-2.2133,3.471
2017,3,12,0,7.3677e+05,2.5643,1.294,-2.2007,3.471
2017,3,12,12,7.3677e+05,2.5859,1.3032,-2.188,3.4707
2017,3,13,0,7.3677e+05,2.6071,1.3122,-2.1752,3.4701
2017,3,13,12,7.3677e+05,2.6279,1.321,-2.1622,3.4691
2017,3,14,0,7.3677e+05,2.6484,1.3296,-2.1491,3.4679
2017,3,14,12,7.3677e+05,2.6686,1.3381,-2.1358,3.4664
2017,3,15,0,7.3677e+05,2.6884,1.3463,-2.1225,3.4646
2017,3,15,12,7.3677e+05,2.7078,1.3544,-2.1091,3.4625
2017,3,16,0,7.3677e+05,2.7269,1.3623,-2.0955,3.4601
2017,3,16,12,7.3677e+05,2.7457,1.37,-2.0819,3.4576
2017,3,17,0,7.3677e+05,2.7641,1.3776,-2.0682,3.4548
2017,3,17,12,7.3677e+05,2.7822,1.3849,-2.0544,3.4518
2017,3,18,0,7.3677e+05,2.8,1.392,-2.0406,3.4485
2017,3,18,12,7.3677e+05,2.8174,1.399,-2.0267,3.4451
2017,3,19,0,7.3677e+05,2.8345,1.4057,-2.0128,3.4416
2017,3,19,12,7.3677e+05,2.8513,1.4123,-1.9988,3.4378
2017,3,20,0,7.3677e+05,2.8678,1.4187,-1.9848,3.4339
2017,3,20,12,7.3677e+05,2.884,1.4249,-1.9708,3.4299
